U2: 38.2249
U12: 37.6016
U1: 38.2807
U3: 37.6239
U4: 38.0533
U5: 37.6848
U6: 37.6898
U7: 38.4017
U8: 38.6465
U9: 37.9683
U10: 38.0334
U11: 38.3064
U13: 38.1785
U14: 38.8785
U15: 37.8631
U16: 38.1022
U17: 36.6715
U18: 37.8925

System Average AoI: 38.0056
