U15: 37.4758
U18: 38.4649
U1: 37.4809
U2: 37.8741
U3: 37.2823
U4: 37.6738
U5: 36.8267
U6: 37.8793
U7: 37.6944
U8: 37.6172
U9: 37.8191
U10: 38.0575
U11: 37.8696
U12: 37.4242
U13: 38.0504
U14: 38.1275
U16: 38.4519
U17: 37.3522

System Average AoI: 37.7457
