U1: 61.1681
U13: 61.2262
U2: 62.8761
U3: 60.2695
U4: 61.5781
U5: 62.1915
U6: 60.8689
U7: 61.4212
U8: 60.8195
U9: 60.0296
U10: 59.0758
U11: 60.9413
U12: 60.7070
U14: 61.5996
U15: 62.2273
U16: 61.3823
U17: 62.1621
U18: 62.1805

System Average AoI: 61.2625
