U11: 37.0979
U18: 37.8042
U1: 37.7240
U2: 37.4790
U3: 38.0708
U4: 37.1246
U5: 36.9054
U6: 37.7651
U7: 37.3799
U8: 38.8109
U9: 38.4165
U10: 37.5635
U12: 38.4958
U13: 37.8449
U14: 37.8313
U15: 36.9719
U16: 37.5476
U17: 37.9747

System Average AoI: 37.7116
