U3: 40.1776
U10: 38.1275
U1: 40.3502
U2: 40.0563
U4: 41.9161
U5: 40.3769
U6: 40.8538
U7: 40.6077
U8: 39.6665
U9: 40.7869
U11: 37.8028
U12: 38.1449
U13: 39.1993
U14: 39.0209
U15: 39.0307
U16: 38.7795
U17: 39.0947
U18: 38.6109

System Average AoI: 39.5891
