U6: 148.4978
U13: 146.2539
U1: 141.0568
U2: 142.1998
U3: 143.1612
U4: 144.2864
U5: 141.2586
U7: 141.8937
U8: 141.9804
U9: 138.8432
U10: 136.3042
U11: 146.2415
U12: 143.6786
U14: 137.0994
U15: 146.9171
U16: 143.2535
U17: 146.6288
U18: 142.0651

System Average AoI: 142.8678
