U1: 28.3870
U13: 29.4317
U2: 29.6041
U3: 29.1067
U4: 29.0327
U5: 28.8748
U6: 29.4660
U7: 29.4413
U8: 29.3787
U9: 29.6410
U10: 29.9605
U11: 29.0523
U12: 29.6721
U14: 30.1823
U15: 29.0389

System Average AoI: 29.3513
